,SID,Address_Exclude,Total_Population,Total_Housing_Units,Median_Household_Income_InflationAdjusted,Tenure_Total,Total_Owner_occupied,Total_Percent_Owner_occupied,Total_Renter_occupied,Total_Percent_Renter_occupied,Race_Total,Race_White,Race_Percent_White,Race_Black,Race_Percent_Black,Race_AmericanIndian_Alaskan,Race_Percent_AmericanIndian_Alaskan,Race_Asian,Race_Percent_Asian,Race_NativeHawaiian_PI,Race_Percent_NativeHawaiian_PI,Race_Other,Race_Percent_Other,Race_Twoormore,Race_Percent_Twoormore,Ethnicity_Total,Ethnicity_NotHispanicorLatino,Ethnicity_Percent_NotHispanicorLatino,Ethnicity_HispanicorLatino,Ethnicity_Percent_HispanicorLatino,PovertyStatus_Total,Total_Below_Poverty_Status,Total_Percent_Below_Poverty_Status,Below_Poverty_Status_FamilyHousehold,Below_Poverty_Status_Percent_FamilyHousehold,Below_Poverty_Status_NonFamilyHousehold,Below_Poverty_Status_Percent_NonFamilyHousehold,Total_Above_Poverty_Level,Total_Percent_Above_Poverty_Level,Above_Poverty_Level_FamilyHousehold,Above_Poverty_Level_Percent_FamilyHousehold,Above_Poverty_Level_NonFamilyHousehold,Above_Poverty_Level_Percent_NonFamilyHousehold,Occupancy_Total,Occupancy_Occupied,Occupancy_Percent_Occupied,Occupancy_Vacant,Occupancy_Percent_Vacant,Transportationtowork_Total,Transportationtowork_IndependentVehicle,Transportationtowork_Percent_IndependentVehicle,Transportationtowork_PublicTransportexcludingtaxi,Transportationtowork_Percent_PublicTransportexcludingtaxi,Transportationtowork_Walked,Transportationtowork_Percent_Walked,HouseholdType_Total,HouseholdType_MarriedCoupleFamily,HouseholdType_Percent_MarriedCoupleFamily,HouseholdType_OtherFamily,HouseholdType_Percent_OtherFamily,HouseholdType_NonFamily,HouseholdType_Percent_NonFamily,GeographicMobility_Total,GeographicMobility_Sameresidence1yr,GeographicMobility_Percent_Sameresidence1yr,GeographicMobility_Differentresidencethan1yrago,GeographicMobility_Percent_Differentresidencethan1yrago,EducationalAttainment_Total,EducationalAttainment_LessthanHS,EducationalAttainment_Percent_LessthanHS,EducationalAttainment_HSorGED,EducationalAttainment_Percent_HSorGED,EducationalAttainment_SomeCollege,EducationalAttainment_Percent_SomeCollege,EducationalAttainment_Associates,EducationalAttainment_Percent_Associates,EducationalAttainment_Bachelors,EducationalAttainment_Percent_Bachelors,EducationalAttainment_GreaterthanBachelors,EducationalAttainment_Percent_GreaterthanBachelors,Families_Total,Families_receivingpublicassisstanceincomeorSNAP,Families_percentreceivingpublicassisstanceincomeorSNAP,Families_NotreceivingpublicassisstanceincomeorSNAP,Families_PercentNotreceivingpublicassisstanceincomeorSNAP,FamilyStructure_Total,FamilyStructure_Totalpersonsinhouseholds,FamilyStructure_Totalinfamilyhouseholds,FamilyStructure_Totalnumberofhouseholdersinfamilyhouseholds,FamilyStructure_Malehouseholdersinfamilyhouseholds,FamilyStructure_PercentofMalehouseholdersinfamilyhouseholds,FamilyStructure_Femalehouseholdersinfamilyhouseholds,FamilyStructure_PercentFemalehouseholdersinfamilyhouseholds,FamilyStructure_TotalnumberofhouseholdersinNONfamilyhouseholds,FamilyStructure_MalehouseholdersinNONfamilyhouseholds,FamilyStructure_PercentMalehouseholdersinNONfamilyhouseholds,FamilyStructure_FemalehouseholdersinNONfamilyhouseholds,FamilyStructure_PercentFemalehouseholdersinNONfamilyhouseholds,Families_Total_A,Families_MarriedCoupleFamily,Families_MarriedCoupleFamilieswchildrenunder18,Families_PercentMarriedCoupleFamilieswchildrenunder18,Families_MaleHouseholder_nowife,Families_MaleHouseholder_wchildrenunder18,Families_PercentMaleHouseholder_wchildrenunder19,Families_FemaleHouseholder_nohusband,Families_FemaleHouseholder_wchildrenunder18,Families_PercentFemaleHouseholder_wchildrenunder18
65,1416.0,0.0,1000.0,621.0,39750.0,348.0,175.0,50.287356321839084,173.0,49.712643678160916,1000.0,58.0,5.800000000000001,942.0,94.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,0.0,0.0,975.0,208.0,21.333333333333336,178.0,85.57692307692307,30.0,14.423076923076922,767.0,78.66666666666666,670.0,87.35332464146023,97.0,12.646675358539767,621.0,348.0,56.038647342995176,273.0,43.96135265700483,428.0,326.0,76.16822429906543,59.0,13.785046728971961,0.0,0.0,348.0,65.0,18.67816091954023,175.0,50.287356321839084,108.0,31.03448275862069,955.0,688.0,72.04188481675394,230.0,24.083769633507853,687.0,199.0,28.966521106259098,124.0,18.049490538573508,279.0,40.61135371179039,21.0,3.056768558951965,32.0,4.657933042212519,32.0,4.657933042212519,240.0,88.0,36.666666666666664,152.0,63.33333333333333,1000.0,978.0,848.0,240.0,51.0,21.25,189.0,78.75,204.0,172.0,84.31372549019608,68.0,33.33333333333333,240.0,65.0,5.0,7.6923076923076925,0.0,0.0,999.0,175.0,98.0,56.00000000000001
66,1901.0,0.0,605.0,611.0,16319.0,365.0,60.0,16.43835616438356,305.0,83.56164383561644,605.0,21.0,3.4710743801652892,567.0,93.71900826446281,17.0,2.809917355371901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,605.0,100.0,0.0,0.0,605.0,310.0,51.2396694214876,99.0,31.93548387096774,211.0,68.06451612903226,295.0,48.760330578512395,131.0,44.40677966101695,164.0,55.59322033898305,611.0,365.0,59.738134206219314,246.0,40.261865793780686,201.0,143.0,71.14427860696517,23.0,11.442786069651742,0.0,0.0,365.0,19.0,5.205479452054795,63.0,17.26027397260274,283.0,77.53424657534246,600.0,553.0,92.16666666666666,47.0,7.833333333333334,488.0,96.0,19.672131147540984,154.0,31.557377049180328,191.0,39.13934426229508,29.0,5.942622950819672,18.0,3.6885245901639343,0.0,0.0,82.0,52.0,63.41463414634146,30.0,36.58536585365854,605.0,563.0,230.0,82.0,0.0,0.0,82.0,100.0,204.0,172.0,84.31372549019608,68.0,33.33333333333333,82.0,19.0,0.0,0.0,0.0,0.0,999.0,63.0,34.0,53.96825396825397
67,1903.0,0.0,580.0,591.0,19924.0,342.0,101.0,29.53216374269006,241.0,70.46783625730994,580.0,28.0,4.827586206896552,552.0,95.17241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,100.0,0.0,0.0,580.0,217.0,37.41379310344828,93.0,42.857142857142854,124.0,57.14285714285714,363.0,62.58620689655172,258.0,71.07438016528926,105.0,28.92561983471074,591.0,342.0,57.868020304568525,249.0,42.13197969543147,205.0,182.0,88.78048780487805,23.0,11.219512195121952,0.0,0.0,342.0,41.0,11.988304093567251,104.0,30.409356725146196,197.0,57.60233918128655,580.0,541.0,93.27586206896552,39.0,6.724137931034482,464.0,90.0,19.396551724137932,134.0,28.879310344827587,117.0,25.21551724137931,55.0,11.85344827586207,55.0,11.85344827586207,13.0,2.8017241379310347,145.0,0.0,0.0,145.0,100.0,580.0,580.0,351.0,145.0,53.0,36.55172413793103,92.0,63.44827586206897,204.0,172.0,84.31372549019608,68.0,33.33333333333333,145.0,41.0,0.0,0.0,25.0,25.0,1.0,79.0,52.0,65.82278481012658
68,1904.0,0.0,580.0,591.0,19924.0,342.0,101.0,29.53216374269006,241.0,70.46783625730994,580.0,28.0,4.827586206896552,552.0,95.17241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,100.0,0.0,0.0,580.0,217.0,37.41379310344828,93.0,42.857142857142854,124.0,57.14285714285714,363.0,62.58620689655172,258.0,71.07438016528926,105.0,28.92561983471074,591.0,342.0,57.868020304568525,249.0,42.13197969543147,205.0,182.0,88.78048780487805,23.0,11.219512195121952,0.0,0.0,342.0,41.0,11.988304093567251,104.0,30.409356725146196,197.0,57.60233918128655,580.0,541.0,93.27586206896552,39.0,6.724137931034482,464.0,90.0,19.396551724137932,134.0,28.879310344827587,117.0,25.21551724137931,55.0,11.85344827586207,55.0,11.85344827586207,13.0,2.8017241379310347,145.0,0.0,0.0,145.0,100.0,580.0,580.0,351.0,145.0,53.0,36.55172413793103,92.0,63.44827586206897,204.0,172.0,84.31372549019608,68.0,33.33333333333333,145.0,41.0,0.0,0.0,25.0,25.0,1.0,79.0,52.0,65.82278481012658
69,1910.0,0.0,580.0,591.0,19924.0,342.0,101.0,29.53216374269006,241.0,70.46783625730994,580.0,28.0,4.827586206896552,552.0,95.17241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,100.0,0.0,0.0,580.0,217.0,37.41379310344828,93.0,42.857142857142854,124.0,57.14285714285714,363.0,62.58620689655172,258.0,71.07438016528926,105.0,28.92561983471074,591.0,342.0,57.868020304568525,249.0,42.13197969543147,205.0,182.0,88.78048780487805,23.0,11.219512195121952,0.0,0.0,342.0,41.0,11.988304093567251,104.0,30.409356725146196,197.0,57.60233918128655,580.0,541.0,93.27586206896552,39.0,6.724137931034482,464.0,90.0,19.396551724137932,134.0,28.879310344827587,117.0,25.21551724137931,55.0,11.85344827586207,55.0,11.85344827586207,13.0,2.8017241379310347,145.0,0.0,0.0,145.0,100.0,580.0,580.0,351.0,145.0,53.0,36.55172413793103,92.0,63.44827586206897,204.0,172.0,84.31372549019608,68.0,33.33333333333333,145.0,41.0,0.0,0.0,25.0,25.0,1.0,79.0,52.0,65.82278481012658
70,1912.0,0.0,580.0,591.0,19924.0,342.0,101.0,29.53216374269006,241.0,70.46783625730994,580.0,28.0,4.827586206896552,552.0,95.17241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,100.0,0.0,0.0,580.0,217.0,37.41379310344828,93.0,42.857142857142854,124.0,57.14285714285714,363.0,62.58620689655172,258.0,71.07438016528926,105.0,28.92561983471074,591.0,342.0,57.868020304568525,249.0,42.13197969543147,205.0,182.0,88.78048780487805,23.0,11.219512195121952,0.0,0.0,342.0,41.0,11.988304093567251,104.0,30.409356725146196,197.0,57.60233918128655,580.0,541.0,93.27586206896552,39.0,6.724137931034482,464.0,90.0,19.396551724137932,134.0,28.879310344827587,117.0,25.21551724137931,55.0,11.85344827586207,55.0,11.85344827586207,13.0,2.8017241379310347,145.0,0.0,0.0,145.0,100.0,580.0,580.0,351.0,145.0,53.0,36.55172413793103,92.0,63.44827586206897,204.0,172.0,84.31372549019608,68.0,33.33333333333333,145.0,41.0,0.0,0.0,25.0,25.0,1.0,79.0,52.0,65.82278481012658
71,2012.0,0.0,580.0,591.0,19924.0,342.0,101.0,29.53216374269006,241.0,70.46783625730994,580.0,28.0,4.827586206896552,552.0,95.17241379310344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,100.0,0.0,0.0,580.0,217.0,37.41379310344828,93.0,42.857142857142854,124.0,57.14285714285714,363.0,62.58620689655172,258.0,71.07438016528926,105.0,28.92561983471074,591.0,342.0,57.868020304568525,249.0,42.13197969543147,205.0,182.0,88.78048780487805,23.0,11.219512195121952,0.0,0.0,342.0,41.0,11.988304093567251,104.0,30.409356725146196,197.0,57.60233918128655,580.0,541.0,93.27586206896552,39.0,6.724137931034482,464.0,90.0,19.396551724137932,134.0,28.879310344827587,117.0,25.21551724137931,55.0,11.85344827586207,55.0,11.85344827586207,13.0,2.8017241379310347,145.0,0.0,0.0,145.0,100.0,580.0,580.0,351.0,145.0,53.0,36.55172413793103,92.0,63.44827586206897,204.0,172.0,84.31372549019608,68.0,33.33333333333333,145.0,41.0,0.0,0.0,25.0,25.0,1.0,79.0,52.0,65.82278481012658
72,1908.0,0.0,605.0,475.0,23036.0,361.0,136.0,37.67313019390582,225.0,62.32686980609419,605.0,49.0,8.099173553719009,551.0,91.07438016528926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8264462809917356,605.0,598.0,98.84297520661157,7.0,1.1570247933884297,583.0,147.0,25.21440823327616,18.0,12.244897959183673,129.0,87.75510204081633,436.0,74.78559176672384,259.0,59.403669724770644,177.0,40.596330275229356,475.0,361.0,76.0,114.0,24.0,234.0,199.0,85.04273504273505,16.0,6.837606837606838,19.0,8.11965811965812,361.0,65.0,18.005540166204987,41.0,11.357340720221606,255.0,70.6371191135734,605.0,512.0,84.62809917355372,84.0,13.884297520661157,464.0,123.0,26.50862068965517,111.0,23.92241379310345,155.0,33.4051724137931,31.0,6.68103448275862,32.0,6.896551724137931,12.0,2.586206896551724,106.0,8.0,7.547169811320755,98.0,92.45283018867924,605.0,575.0,277.0,106.0,40.0,37.735849056603776,66.0,62.264150943396224,204.0,172.0,84.31372549019608,68.0,33.33333333333333,106.0,65.0,25.0,38.46153846153847,0.0,0.0,999.0,41.0,0.0,0.0
73,1913.0,0.0,687.0,288.0,27604.0,223.0,68.0,30.493273542600896,155.0,69.50672645739911,687.0,28.0,4.075691411935954,636.0,92.57641921397381,4.0,0.5822416302765648,0.0,0.0,0.0,0.0,9.0,1.3100436681222707,10.0,1.455604075691412,687.0,674.0,98.10771470160117,13.0,1.8922852983988356,508.0,209.0,41.14173228346456,129.0,61.72248803827751,80.0,38.27751196172249,299.0,58.85826771653543,226.0,75.58528428093646,73.0,24.414715719063544,288.0,223.0,77.43055555555556,65.0,22.569444444444446,193.0,155.0,80.31088082901555,9.0,4.66321243523316,0.0,0.0,223.0,48.0,21.524663677130047,51.0,22.869955156950674,124.0,55.60538116591929,687.0,488.0,71.03347889374089,199.0,28.966521106259098,528.0,123.0,23.295454545454543,124.0,23.484848484848484,110.0,20.833333333333336,64.0,12.121212121212121,56.0,10.606060606060606,51.0,9.659090909090908,99.0,21.0,21.21212121212121,78.0,78.78787878787878,687.0,508.0,355.0,99.0,29.0,29.292929292929294,70.0,70.70707070707071,204.0,172.0,84.31372549019608,68.0,33.33333333333333,99.0,48.0,42.0,87.5,29.0,0.0,0.0,22.0,0.0,0.0
74,1409.0,1.0,3851.0,1265.0,20000.0,774.0,99.0,12.790697674418606,675.0,87.20930232558139,3851.0,2090.0,54.27161776162036,1115.0,28.95351856660608,41.0,1.0646585302518825,278.0,7.218904180732277,0.0,0.0,106.0,2.7525318099195015,221.0,5.738769150869904,3851.0,3649.0,94.75460919241755,202.0,5.245390807582446,1327.0,716.0,53.956292388847025,104.0,14.52513966480447,612.0,85.47486033519553,611.0,46.04370761115298,172.0,28.150572831423897,439.0,71.84942716857611,1265.0,774.0,61.18577075098814,491.0,38.81422924901186,1585.0,773.0,48.769716088328074,0.0,0.0,654.0,41.261829652996845,774.0,65.0,8.397932816537468,35.0,4.521963824289406,674.0,87.08010335917312,3851.0,1899.0,49.311867047520124,1748.0,45.39080758244612,831.0,55.0,6.618531889290012,141.0,16.967509025270758,139.0,16.726835138387486,33.0,3.9711191335740073,252.0,30.324909747292416,211.0,25.391095066185322,100.0,0.0,0.0,100.0,100.0,3851.0,1276.0,276.0,100.0,53.0,53.0,47.0,47.0,204.0,172.0,84.31372549019608,68.0,33.33333333333333,100.0,65.0,26.0,40.0,7.0,0.0,0.0,28.0,0.0,0.0
75,1422.0,0.0,646.0,443.0,44395.0,322.0,94.0,29.19254658385093,228.0,70.80745341614907,646.0,385.0,59.59752321981424,196.0,30.340557275541798,0.0,0.0,41.0,6.3467492260061915,0.0,0.0,24.0,3.7151702786377707,0.0,0.0,646.0,622.0,96.28482972136223,24.0,3.7151702786377707,633.0,251.0,39.652448657187996,194.0,77.29083665338645,57.0,22.709163346613543,382.0,60.34755134281201,207.0,54.18848167539267,175.0,45.811518324607334,443.0,322.0,72.686230248307,121.0,27.313769751693002,307.0,276.0,89.90228013029315,0.0,0.0,0.0,0.0,322.0,104.0,32.298136645962735,48.0,14.906832298136646,170.0,52.79503105590062,598.0,267.0,44.64882943143812,314.0,52.508361204013376,453.0,21.0,4.635761589403973,134.0,29.58057395143488,2.0,0.44150110375275936,13.0,2.869757174392936,74.0,16.335540838852097,209.0,46.13686534216336,152.0,0.0,0.0,152.0,100.0,646.0,633.0,401.0,152.0,40.0,26.31578947368421,112.0,73.68421052631578,204.0,172.0,84.31372549019608,68.0,33.33333333333333,152.0,104.0,0.0,0.0,0.0,0.0,999.0,48.0,48.0,100.0
76,2510.0,0.0,688.0,338.0,100833.0,330.0,266.0,80.60606060606061,64.0,19.393939393939394,688.0,669.0,97.23837209302324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.761627906976744,0.0,0.0,688.0,669.0,97.23837209302324,19.0,2.761627906976744,688.0,73.0,10.61046511627907,54.0,73.97260273972603,19.0,26.027397260273972,615.0,89.38953488372093,471.0,76.58536585365854,144.0,23.414634146341466,338.0,330.0,97.63313609467455,8.0,2.366863905325444,386.0,354.0,91.70984455958549,0.0,0.0,0.0,0.0,330.0,161.0,48.78787878787879,31.0,9.393939393939393,138.0,41.81818181818181,688.0,662.0,96.22093023255815,26.0,3.77906976744186,549.0,18.0,3.278688524590164,41.0,7.468123861566485,65.0,11.839708561020036,22.0,4.007285974499089,299.0,54.462659380692166,104.0,18.94353369763206,192.0,0.0,0.0,192.0,100.0,688.0,688.0,525.0,192.0,88.0,45.83333333333333,104.0,54.166666666666664,204.0,172.0,84.31372549019608,68.0,33.33333333333333,192.0,161.0,67.0,41.61490683229814,0.0,0.0,999.0,31.0,0.0,0.0
77,2501.0,0.0,1746.0,906.0,125536.0,791.0,627.0,79.26675094816687,164.0,20.733249051833123,1746.0,1641.0,93.98625429553265,85.0,4.868270332187858,11.0,0.6300114547537228,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5154639175257731,1746.0,1746.0,100.0,0.0,0.0,1746.0,92.0,5.2691867124856815,36.0,39.130434782608695,56.0,60.86956521739131,1654.0,94.73081328751431,1383.0,83.61547762998791,271.0,16.384522370012093,906.0,791.0,87.30684326710816,115.0,12.693156732891833,870.0,794.0,91.26436781609195,0.0,0.0,24.0,2.7586206896551726,791.0,478.0,60.42983565107459,40.0,5.056890012642225,273.0,34.51327433628318,1701.0,1465.0,86.12580834803057,236.0,13.874191651969431,1352.0,0.0,0.0,50.0,3.698224852071006,91.0,6.730769230769231,23.0,1.7011834319526626,556.0,41.124260355029584,632.0,46.74556213017752,518.0,0.0,0.0,518.0,100.0,1746.0,1746.0,1419.0,518.0,281.0,54.24710424710425,237.0,45.75289575289575,204.0,172.0,84.31372549019608,68.0,33.33333333333333,518.0,478.0,151.0,31.589958158995817,21.0,21.0,1.0,19.0,9.0,47.368421052631575
78,1406.0,0.0,844.0,560.0,32426.0,365.0,173.0,47.397260273972606,192.0,52.602739726027394,844.0,567.0,67.18009478672985,123.0,14.57345971563981,0.0,0.0,13.0,1.5402843601895735,0.0,0.0,126.0,14.928909952606634,15.0,1.7772511848341233,844.0,629.0,74.52606635071089,215.0,25.473933649289098,840.0,214.0,25.476190476190474,165.0,77.10280373831776,49.0,22.897196261682243,626.0,74.52380952380952,392.0,62.61980830670927,234.0,37.38019169329074,560.0,365.0,65.17857142857143,195.0,34.82142857142857,350.0,333.0,95.14285714285714,0.0,0.0,0.0,0.0,365.0,81.0,22.19178082191781,76.0,20.82191780821918,208.0,56.986301369863014,844.0,776.0,91.9431279620853,47.0,5.568720379146919,532.0,109.0,20.48872180451128,48.0,9.022556390977442,151.0,28.383458646616543,70.0,13.157894736842104,121.0,22.74436090225564,33.0,6.203007518796992,157.0,18.0,11.464968152866243,139.0,88.53503184713377,844.0,837.0,561.0,157.0,93.0,59.23566878980891,64.0,40.76433121019109,204.0,172.0,84.31372549019608,68.0,33.33333333333333,157.0,81.0,49.0,60.49382716049383,43.0,39.0,0.90697,33.0,0.0,0.0
79,1905.0,0.0,623.0,449.0,28229.0,233.0,91.0,39.05579399141631,142.0,60.94420600858369,623.0,45.0,7.223113964686998,578.0,92.776886035313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,587.0,94.22150882825039,36.0,5.778491171749598,623.0,298.0,47.8330658105939,187.0,62.751677852349,111.0,37.24832214765101,325.0,52.1669341894061,254.0,78.15384615384615,71.0,21.846153846153847,449.0,233.0,51.89309576837417,216.0,48.10690423162583,205.0,174.0,84.8780487804878,0.0,0.0,31.0,15.121951219512194,233.0,86.0,36.9098712446352,50.0,21.45922746781116,97.0,41.63090128755365,607.0,421.0,69.35749588138385,186.0,30.64250411861614,493.0,88.0,17.849898580121703,224.0,45.436105476673426,135.0,27.38336713995943,22.0,4.462474645030426,7.0,1.4198782961460445,17.0,3.4482758620689653,136.0,49.0,36.029411764705884,87.0,63.970588235294116,623.0,605.0,441.0,136.0,65.0,47.794117647058826,71.0,52.20588235294118,204.0,172.0,84.31372549019608,68.0,33.33333333333333,136.0,86.0,5.0,5.813953488372093,0.0,0.0,999.0,50.0,26.0,52.0
80,1504.0,0.0,674.0,307.0,41125.0,265.0,230.0,86.79245283018868,35.0,13.20754716981132,674.0,92.0,13.649851632047477,582.0,86.35014836795251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,649.0,96.29080118694363,25.0,3.7091988130563793,674.0,83.0,12.314540059347182,49.0,59.036144578313255,34.0,40.963855421686745,591.0,87.68545994065282,555.0,93.90862944162437,36.0,6.091370558375635,307.0,265.0,86.31921824104235,42.0,13.680781758957655,211.0,211.0,100.0,0.0,0.0,0.0,0.0,265.0,94.0,35.471698113207545,101.0,38.113207547169814,70.0,26.41509433962264,674.0,617.0,91.54302670623146,57.0,8.456973293768547,538.0,131.0,24.349442379182157,113.0,21.00371747211896,128.0,23.79182156133829,32.0,5.947955390334572,59.0,10.966542750929369,75.0,13.940520446096654,195.0,78.0,40.0,117.0,60.0,674.0,674.0,604.0,195.0,29.0,14.871794871794872,166.0,85.12820512820512,204.0,172.0,84.31372549019608,68.0,33.33333333333333,195.0,94.0,13.0,13.829787234042554,9.0,0.0,0.0,92.0,14.0,15.217391304347828
81,1410.0,0.0,1353.0,1173.0,30179.0,803.0,0.0,0.0,803.0,100.0,1353.0,177.0,13.082039911308204,1112.0,82.18773096821877,0.0,0.0,19.0,1.4042867701404287,0.0,0.0,34.0,2.5129342202512936,11.0,0.8130081300813009,1353.0,1262.0,93.27420546932743,91.0,6.72579453067258,1353.0,371.0,27.420546932742056,148.0,39.892183288409704,223.0,60.1078167115903,982.0,72.57945306725794,474.0,48.26883910386965,508.0,51.73116089613035,1173.0,803.0,68.45694799658995,370.0,31.54305200341006,920.0,883.0,95.97826086956522,0.0,0.0,0.0,0.0,803.0,100.0,12.453300124533001,135.0,16.811955168119553,568.0,70.73474470734745,1353.0,725.0,53.584626755358464,628.0,46.415373244641536,853.0,39.0,4.572098475967175,288.0,33.76318874560375,191.0,22.3915592028136,161.0,18.874560375146544,91.0,10.668229777256741,83.0,9.730363423212191,235.0,66.0,28.085106382978726,169.0,71.91489361702128,1353.0,1353.0,622.0,235.0,64.0,27.23404255319149,171.0,72.76595744680851,204.0,172.0,84.31372549019608,68.0,33.33333333333333,235.0,100.0,37.0,37.0,23.0,0.0,0.0,112.0,97.0,86.60714285714286
82,1909.0,0.0,1232.0,719.0,27401.0,537.0,363.0,67.59776536312849,174.0,32.402234636871505,1232.0,126.0,10.227272727272728,1106.0,89.77272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,1232.0,100.0,0.0,0.0,1224.0,161.0,13.153594771241831,71.0,44.099378881987576,90.0,55.90062111801242,1063.0,86.84640522875817,858.0,80.71495766698024,205.0,19.285042333019756,719.0,537.0,74.68706536856745,182.0,25.312934631432544,380.0,371.0,97.63157894736842,9.0,2.368421052631579,0.0,0.0,537.0,132.0,24.581005586592177,143.0,26.629422718808193,262.0,48.78957169459962,1232.0,1017.0,82.5487012987013,215.0,17.4512987012987,825.0,104.0,12.606060606060607,383.0,46.42424242424242,130.0,15.757575757575756,82.0,9.93939393939394,98.0,11.878787878787879,28.0,3.3939393939393945,275.0,107.0,38.90909090909091,168.0,61.09090909090909,1232.0,1232.0,937.0,275.0,123.0,44.72727272727273,152.0,55.27272727272727,204.0,172.0,84.31372549019608,68.0,33.33333333333333,275.0,132.0,7.0,5.303030303030303,54.0,30.0,0.55555,89.0,29.0,32.58426966292135
83,2512.0,0.0,915.0,543.0,87500.0,458.0,403.0,87.99126637554585,55.0,12.008733624454148,915.0,915.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,915.0,100.0,0.0,0.0,915.0,14.0,1.530054644808743,0.0,0.0,14.0,100.0,901.0,98.46994535519126,559.0,62.04217536071032,342.0,37.957824639289676,543.0,458.0,84.34622467771639,85.0,15.65377532228361,565.0,551.0,97.52212389380531,0.0,0.0,0.0,0.0,458.0,168.0,36.681222707423586,35.0,7.641921397379912,255.0,55.67685589519651,857.0,793.0,92.53208868144691,64.0,7.467911318553091,748.0,0.0,0.0,98.0,13.101604278074866,74.0,9.893048128342247,28.0,3.7433155080213902,302.0,40.37433155080214,246.0,32.887700534759354,203.0,0.0,0.0,203.0,100.0,915.0,915.0,559.0,203.0,81.0,39.90147783251231,122.0,60.09852216748769,204.0,172.0,84.31372549019608,68.0,33.33333333333333,203.0,168.0,53.0,31.547619047619047,16.0,16.0,1.0,19.0,0.0,0.0
84,1517.0,0.0,750.0,438.0,,348.0,133.0,38.2183908045977,215.0,61.7816091954023,750.0,0.0,0.0,750.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,750.0,100.0,0.0,0.0,750.0,276.0,36.8,187.0,67.7536231884058,89.0,32.2463768115942,474.0,63.2,394.0,83.12236286919831,80.0,16.877637130801688,438.0,348.0,79.45205479452055,90.0,20.54794520547945,162.0,98.0,60.49382716049383,48.0,29.629629629629626,0.0,0.0,348.0,16.0,4.597701149425287,163.0,46.839080459770116,169.0,48.56321839080459,750.0,470.0,62.66666666666667,280.0,37.333333333333336,555.0,79.0,14.234234234234233,349.0,62.88288288288288,37.0,6.666666666666667,39.0,7.027027027027027,16.0,2.8828828828828827,35.0,6.306306306306306,179.0,56.0,31.28491620111732,123.0,68.71508379888269,750.0,750.0,581.0,179.0,16.0,8.938547486033519,163.0,91.06145251396647,204.0,172.0,84.31372549019608,68.0,33.33333333333333,179.0,16.0,0.0,0.0,0.0,0.0,999.0,163.0,99.0,60.73619631901841
85,1510.0,0.0,800.0,537.0,24258.0,377.0,202.0,53.58090185676393,175.0,46.41909814323608,800.0,10.0,1.25,790.0,98.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,100.0,0.0,0.0,800.0,198.0,24.75,119.0,60.1010101010101,79.0,39.8989898989899,602.0,75.25,538.0,89.3687707641196,64.0,10.631229235880399,537.0,377.0,70.2048417132216,160.0,29.7951582867784,251.0,251.0,100.0,0.0,0.0,0.0,0.0,377.0,95.0,25.198938992042443,149.0,39.52254641909814,133.0,35.278514588859416,800.0,727.0,90.875,73.0,9.125,618.0,159.0,25.728155339805824,204.0,33.00970873786408,130.0,21.035598705501616,56.0,9.06148867313916,69.0,11.165048543689322,0.0,0.0,244.0,49.0,20.081967213114755,195.0,79.91803278688525,800.0,800.0,657.0,244.0,84.0,34.42622950819672,160.0,65.57377049180327,144.0,120.0,83.33333333333334,63.0,43.75,244.0,95.0,19.0,20.0,26.0,0.0,0.0,123.0,65.0,52.84552845528455
